,NaS
2006-11-29,1.2724103809729648
2006-11-30,1.3105970441365915
2006-12-01,1.3482029977238204
2006-12-02,1.3842813671354075
2006-12-03,1.4179561782408956
2006-12-04,1.448459421472583
2006-12-05,1.4751635225390287
2006-12-06,1.4976078388512022
2006-12-07,1.5155180548390967
2006-12-08,1.528817651343399
2006-12-09,1.5376309613531711
2006-12-10,1.542277682189246
2006-12-11,1.5432590775868984
2006-12-12,1.5412364565559267
2006-12-13,1.5370028443618584
2006-12-14,1.5314490505077818
2006-12-15,1.5255255768896436
2006-12-16,1.5202019862134575
2006-12-17,1.5164254587771089
2006-12-18,1.5150803002380446
2006-12-19,1.5169501225434463
2006-12-20,1.52268430651171
2006-12-21,1.53277017245743
2006-12-22,1.547512042492256
2006-12-23,1.5670180850344912
2006-12-24,1.5911955010871457
2006-12-25,1.6197542570727683
2006-12-26,1.6522192055328841
2006-12-27,1.6879500782682324
2006-12-28,1.7261685016849109
2006-12-29,1.7659908854608
2006-12-30,1.8064657858575008
2006-12-31,1.8466141546978065
2007-01-01,1.885470762304117
2007-01-02,1.9221250327639556
2007-01-03,1.9557595548829367
2007-01-04,1.9856846310372722
2007-01-05,2.0113673946436936
2007-01-06,2.032454257959145
2007-01-07,2.0487857355798265
2007-01-08,2.0604030132671824
2007-01-09,2.0675459827951896
2007-01-10,2.0706428264593915
2007-01-11,2.070291594276316
2007-01-12,2.067234557449026
2007-01-13,2.0623264288959167
2007-01-14,2.056497802470684
2007-01-15,2.050715365847596
2007-01-16,2.0459405792606424
2007-01-17,2.0430885775311163
2007-01-18,2.04298904332182
2007-01-19,2.046350715720043
2007-01-20,2.0537310436429874
2007-01-21,2.0655122747516406
2007-01-22,2.0818849968601785
2007-01-23,2.102839831876302
2007-01-24,2.1281676355846444
2007-01-25,2.1574681948355003
2007-01-26,2.190167052310319
2007-01-27,2.2255397433732305
2007-01-28,2.262742414284499
2007-01-29,2.300847519656136
2007-01-30,2.3388830810106844
2007-01-31,2.3758738368524046
2007-02-01,2.410882534214201
2007-02-02,2.4430496056261437
2007-02-03,2.4716295441184255
2007-02-04,2.496022429301406
2007-02-05,2.5157992637877458
2007-02-06,2.5307200424635448
2007-02-07,2.540743786183633
2007-02-08,2.5460301132141727
2007-02-09,2.546932281640789
2007-02-10,2.543981998695193
2007-02-11,2.5378666431017525
2007-02-12,2.529399869214941
2007-02-13,2.5194868431873374
2007-02-14,2.509085589704009
2007-02-15,2.499166093234272
2007-02-16,2.4906688932500503
2007-02-17,2.4844649343809517
2007-02-18,2.4813183791031816
2007-02-19,2.4818539645639865
2007-02-20,2.4865302918821617
2007-02-21,2.4956201839593932
2007-02-22,2.509198947215947
2007-02-23,2.527141036513414
2007-02-24,2.549125265142851
2007-02-25,2.574648338338489
2007-02-26,2.6030461347808744
2007-02-27,2.633521831034007
2007-02-28,2.6651796728338137
2007-03-01,2.6970629569864064
2007-03-02,2.7281946085585136
2007-03-03,2.757618627665017
2007-03-04,2.7844406431743027
2007-03-05,2.8078658486328085
2007-03-06,2.8272327070431755
2007-03-07,2.8420409910770235
2007-03-08,2.851972966214139
2007-03-09,2.8569068159266204
2007-03-10,2.85692173796756
2007-03-11,2.852294495046726
2007-03-12,2.8434875666152344
2007-03-13,2.831129405681053
2007-03-14,2.8159876403452553
2007-03-15,2.798936359805325
2007-03-16,2.7809188761556523
2007-03-17,2.7629075457263212
2007-03-18,2.745862358756639
2007-03-19,2.7306900585810063
2007-03-20,2.7182055289834994
2007-03-21,2.709097091912802
2007-03-22,2.7038971914419028
2007-03-23,2.702959710781907
2007-03-24,2.7064448870574624
2007-03-25,2.7143124654213358
2007-03-26,2.7263233836694436
2007-03-27,2.7420499157186584
2007-03-28,2.760893842557256
2007-03-29,2.7821118778724023
2007-03-30,2.804847267020117
2007-03-31,2.8281662154528093
2007-04-01,2.8510975973240495
2007-04-02,2.872674255484548
2007-04-03,2.8919741364014997
2007-04-04,2.9081595105527787
2007-04-05,2.92051261027003
2007-04-06,2.928466169368084
2007-04-07,2.9316275657212625
2007-04-08,2.9297955400096987
2007-04-09,2.9229687795894623
2007-04-10,2.911346002411482
2007-04-11,2.89531753741199
2007-04-12,2.875448759446768
2007-04-13,2.8524560832629264
2007-04-14,2.8271765374610887
2007-04-15,2.800532212439758
2007-04-16,2.7734910943194873
2007-04-17,2.747025950545985
2007-04-18,2.722073015731353
2007-04-19,2.6994922347870935
2007-04-20,2.680030754171281
2007-04-21,2.6642912139296517
2007-04-22,2.6527061890346704
2007-04-23,2.6455198669985904
2007-04-24,2.6427777409804114
2007-04-25,2.644324756710647
2007-04-26,2.6498119920200494
2007-04-27,2.658711584869959
2007-04-28,2.6703392749763286
2007-04-29,2.6838836003159106
2007-04-30,2.698440506773497
2007-05-01,2.7130518989696237
2007-05-02,2.7267464926909577
2007-05-03,2.73858123145836
2007-05-04,2.7476815057744806
2007-05-05,2.753278464512834
2007-05-06,2.754741831579507
2007-05-07,2.7516068321361122
2007-05-08,2.743594083189179
2007-05-09,2.730621602572213
2007-05-10,2.7128084255467906
2007-05-11,2.690469675171881
2007-05-12,2.664103296056729
2007-05-13,2.634369015664111
2007-05-14,2.6020604278881434
2007-05-15,2.568071386136543
2007-05-16,2.533358135160037
2007-05-17,2.49889879210029
2007-05-18,2.4656518999627566
2007-05-19,2.4345158161697835
2007-05-20,2.4062906633329892
2007-05-21,2.3816444604130163
2007-05-22,2.361084874644326
2007-05-23,2.34493779555369
2007-05-24,2.3333336422598805
2007-05-25,2.326201986348817
2007-05-26,2.323274718960387
2007-05-27,2.324097627341395
2007-05-28,2.3280498884679632
2007-05-29,2.3343706506309645
2007-05-30,2.34219157243002
2007-05-31,2.3505739352551376
2007-06-01,2.3585487508264404
2007-06-02,2.36515815798342
2007-06-03,2.369496348083569
2007-06-04,2.37074827841749
2007-06-05,2.3682245271219178
2007-06-06,2.361390807171442
2007-06-07,2.34989088417628
2007-06-08,2.333561923245631
2007-06-09,2.3124416121638847
2007-06-10,2.2867667578758923
2007-06-11,2.2569634159129164
2007-06-12,2.2236289724905736
2007-06-13,2.1875069412582286
2007-06-14,2.149455546521705
2007-06-15,2.110411429018427
2007-06-16,2.0713500177597663
2007-06-17,2.033244253245324
2007-06-18,1.997023417468788
2007-06-19,1.9635338215932368
2007-06-20,1.9335030231675099
2007-06-21,1.907509094645416
2007-06-22,1.8859562501398828
2007-06-23,1.8690578669315494
2007-06-24,1.8568276237554329
2007-06-25,1.8490791326870175
2007-06-26,1.845434080220005
2007-06-27,1.8453385312363624
2007-06-28,1.8480867024051966
2007-06-29,1.8528511938758971
2007-06-30,1.8587183934627718
2007-07-01,1.8647275475348881
2007-07-02,1.8699118368814303
2007-07-03,1.8733397105527243
2007-07-04,1.8741547197047357
2007-07-05,1.8716121572697788
2007-07-06,1.8651109451222814
2007-07-07,1.8542194125304556
2007-07-08,1.8386938694853603
2007-07-09,1.8184891849291454
2007-07-10,1.793760919932183
2007-07-11,1.7648589250329245
2007-07-12,1.7323126739788886
2007-07-13,1.6968089575548548
2007-07-14,1.6591628861057082
2007-07-15,1.6202834339397345
2007-07-16,1.5811349909295123
2007-07-17,1.5426965564396398
2007-07-18,1.5059203109814616
2007-07-19,1.4716913274604113
2007-07-20,1.440790135415167
2007-07-21,1.4138597303123497
2007-07-22,1.3913784309141428
2007-07-23,1.3736397390215085
2007-07-24,1.3607400580881361
2007-07-25,1.3525747929667264
2007-07-26,1.3488429966044346
2007-07-27,1.3490603660069025
2007-07-28,1.352580034700645
2007-07-29,1.358620277342742
2007-07-30,1.3662979481569681
2007-07-31,1.3746662310193523
2007-08-01,1.3827550956440036
2007-08-02,1.3896127392320001
2007-08-03,1.3943462510347449
2007-08-04,1.3961597703333761
2007-08-05,1.3943885149399122
2007-08-06,1.3885272329510563
2007-08-07,1.3782518676626274
2007-08-08,1.3634335141941447
2007-08-09,1.3441440742032542
2007-08-10,1.3206533681468504
2007-08-11,1.2934178278524573
2007-08-12,1.263061250249496
2007-08-13,1.230348430745725
2007-08-14,1.1961527975599187
2007-08-15,1.1614194234591613
2007-08-16,1.1271249879462488
2007-08-17,1.094236392639872
2007-08-18,1.0636697898691478
2007-08-19,1.0362517669321096
2007-08-20,1.0126843367884173
2007-08-21,0.993515224072001
2007-08-22,0.9791147101026325
2007-08-23,0.9696600216254279
2007-08-24,0.965127927176905
2007-08-25,0.9652958559109419
2007-08-26,0.9697514912627079
2007-08-27,0.9779104313988763
2007-08-28,0.9890411653269198
2007-08-29,1.0022963024057001
2007-08-30,1.0167487270465685
2007-08-31,1.0314311409289643
2007-09-01,1.0453773109864448
2007-09-02,1.0576632688740124
2007-09-03,1.0674467096924227
2007-09-04,1.0740029143306016
2007-09-05,1.0767556676372232
2007-09-06,1.0753018574582334
2007-09-07,1.0694287083279277
2007-09-08,1.0591229168466165
2007-09-09,1.0445713001962464
2007-09-10,1.0261529301884158
2007-09-11,1.0044230873563198
2007-09-12,0.980089717492766
2007-09-13,0.9539833919045397
2007-09-14,0.9270220489385029
2007-09-15,0.9001720162853164
2007-09-16,0.8744069717449542
2007-09-17,0.8506665878149132
2007-09-18,0.8298166189104814
2007-09-19,0.8126121286725827
2007-09-20,0.7996654212737234
2007-09-21,0.7914200405747844
2007-09-22,0.788131942923794
2007-09-23,0.7898586442975107
2007-09-24,0.7964568033427093
2007-09-25,0.8075883431006772
2007-09-26,0.8227348510533928
2007-09-27,0.841219645058066
2007-09-28,0.8622365667113631
2007-09-29,0.8848842775714599
2007-09-30,0.9082045996332431
2007-10-01,0.9312232694533379
2007-10-02,0.9529913726706951
2007-10-03,0.9726256967335588
2007-10-04,0.9893462856521928
2007-10-05,1.002509599594644
2007-10-06,1.0116358690676943
2007-10-07,1.0164294803276839
2007-10-08,1.0167915250453388
2007-10-09,1.0128239805002843
2007-10-10,1.0048253425313785
2007-10-11,0.9932778969802865
2007-10-12,0.978827170977486
2007-10-13,0.9622544380084357
2007-10-14,0.9444434461180484
2007-10-15,0.9263427842998259
2007-10-16,0.9089254876226812
2007-10-17,0.8931475990851414
2007-10-18,0.8799074505570675
2007-10-19,0.8700073945879218
2007-10-20,0.8641196146275609
2007-10-21,0.8627574677534503
2007-10-22,0.8662535787047553
2007-10-23,0.8747456168948797
2007-10-24,0.8881703613217795
2007-10-25,0.9062663058163017
2007-10-26,0.9285846938532869
2007-10-27,0.954508513646158
2007-10-28,0.9832786456998144
2007-10-29,1.0140260508068504
2007-10-30,1.0458086295765054
2007-10-31,1.07765118590818
2007-11-01,1.108586794813688
2007-11-02,1.1376978152664743
2007-11-03,1.1641548038543716
2007-11-04,1.1872516742908716
2007-11-05,1.2064356075026927
2007-11-06,1.221330440267798
2007-11-07,1.2317525377329037
2007-11-08,1.2377184747972318
2007-11-09,1.239444199715346
2007-11-10,1.2373357155293905
2007-11-11,1.2319716756847712
2007-11-12,1.2240786340698275
2007-11-13,1.2145000021246029
2007-11-14,1.2041600333000722
2007-11-15,1.1940243666339498
2007-11-16,1.185058807549579
2007-11-17,1.1781880989548967
2007-11-18,1.1742564361317902
2007-11-19,1.173991404744546
2007-11-20,1.1779728757131496
2007-11-21,1.1866081798849115
2007-11-22,1.2001146183620122
2007-11-23,1.2185100523612082
2007-11-24,1.2416119728643666
2007-11-25,1.2690450896777232
2007-11-26,1.300257117192043
2007-11-27,1.3345420855352028
2007-11-28,1.371070185757727
2007-11-29,1.408922879803562
2007-11-30,1.447131782109897
2007-12-01,1.4847196592753824
2007-12-02,1.5207418041556928
2007-12-03,1.5543260248221888
2007-12-04,1.5847095477290052
2007-12-05,1.6112712656713652
2007-12-06,1.633557959102663
2007-12-07,1.6513033756879811
2007-12-08,1.6644393567080316
2007-12-09,1.673098537171508
2007-12-10,1.677608504860293
2007-12-11,1.6784776667796901
2007-12-12,1.6763734241663792
2007-12-13,1.6720935843202185
2007-12-14,1.6665322251610442
2007-12-15,1.660641464335021
2007-12-16,1.6553907588723717
2007-12-17,1.6517254664237713
2007-12-18,1.6505264305070997
2007-12-19,1.6525723086461235
2007-12-20,1.658506245629139
2007-12-21,1.6688083093198074
2007-12-22,1.683774861374392
2007-12-23,1.7035057402814417
2007-12-24,1.7278998018860625
2007-12-25,1.7566590071213204
2007-12-26,1.7893008831609598
2007-12-27,1.8251788280902332
2007-12-28,1.863509395610948
2007-12-29,1.903405399439158
2007-12-30,1.94391342954585
2007-12-31,1.9840541847569328
2008-01-01,2.0228639064510774
2008-01-02,2.0594351512641875
2008-01-03,2.092955168821687
2008-01-04,2.1227402523762406
2008-01-05,2.148264601498989
2008-01-06,2.1691824693720516
2008-01-07,2.1853426528325444
2008-01-08,2.1967947089770905
2008-01-09,2.203786634001308
2008-01-10,2.2067541030552387
2008-01-11,2.206301728801455
2008-01-12,2.2031771358032994
2008-01-13,2.1982389534092404
2008-01-14,2.192420088442963
2008-01-15,2.186687839755673
2008-01-16,2.1820025510113124
2008-01-17,2.1792765602430615
2008-01-18,2.179335192097705
2008-01-19,2.1828814518097506
2008-01-20,2.1904659225140435
2008-01-21,2.202463146209853
2008-01-22,2.219055492942518
2008-01-23,2.2402252042982966
2008-01-24,2.265754949657938
2008-01-25,2.2952368716109004
2008-01-26,2.328089735891619
2008-01-27,2.3635834565176816
2008-01-28,2.400869953145572
2008-01-29,2.439019028352694
2008-01-30,2.477057739059729
2008-01-31,2.5140115877017566
2008-02-01,2.548945781363905
2008-02-02,2.581004804205672
2008-02-03,2.6094486202328198
2008-02-04,2.63368396678467
2008-02-05,2.653289407893463
2008-02-06,2.6680330820616858
2008-02-07,2.677882389704808
2008-02-08,2.6830052083090936
2008-02-09,2.6837625836750068
2008-02-10,2.680693208134087
2008-02-11,2.674490345922578
2008-02-12,2.665972187112935
2008-02-13,2.6560468909839328
2008-02-14,2.645673805564763
2008-02-15,2.6358225127134123
2008-02-16,2.627431440567617
2008-02-17,2.6213678036054784
2008-02-18,2.6183905740893274
2008-02-19,2.6191180597425188
2008-02-20,2.6240014666071523
2008-02-21,2.633305571482983
2008-02-22,2.647097325980257
2008-02-23,2.6652428768903476
2008-02-24,2.6874131296356527
2008-02-25,2.713097618226306
2008-02-26,2.7416260918785498
2008-02-27,2.7721969002632827
2008-02-28,2.8039109702095364
2008-02-29,2.8358099288854066
2008-03-01,2.8669167521298116
2008-03-02,2.8962772092146305
2008-03-03,2.923000341443702
2008-03-04,2.9462962530847596
2008-03-05,2.965509607434626
2008-03-06,2.9801474034753443
2008-03-07,2.989899851821958
2008-03-08,2.9946534621450893
2008-03-09,2.994495785492647
2008-03-10,2.989711609847152
2008-03-11,2.9807707707437
2008-03-12,2.9683080953799275
2008-03-13,2.9530963332071325
2008-03-14,2.936013224271842
2008-03-15,2.91800410589521
2008-03-16,2.9000416480282896
2008-03-17,2.8830844297365497
2008-03-18,2.8680361185520256
2008-03-19,2.8557069887907565
2008-03-20,2.8467794154570742
2008-03-21,2.8417788112755247
2008-03-22,2.841051242896439
2008-03-23,2.8447486782583806
2008-03-24,2.8528224925400263
2008-03-25,2.8650255088993393
2008-03-26,2.8809224872164916
2008-03-27,2.899908614766442
2008-03-28,2.9212352124278853
2008-03-29,2.944041563160902
2008-03-30,2.9673915091077
2008-03-31,2.9903132608621665
2008-04-01,3.011840725841341
2008-04-02,3.031054598083705
2008-04-03,3.0471214619449616
2008-04-04,3.0593292466284328
2008-04-05,3.0671175236834904
2008-04-06,3.0701013589304598
2008-04-07,3.068087704396134
2008-04-08,3.061083633112889
2008-04-09,3.0492960665521487
2008-04-10,3.033123006275873
2008-04-11,3.0131366427103057
2008-04-12,2.9900590594067813
2008-04-13,2.964731566063944
2008-04-14,2.9380789645499394
2008-04-15,2.911070267659455
2008-04-16,2.8846775412025196
2008-04-17,2.859834619834875
2008-04-18,2.8373974524082928
2008-04-19,2.8181077633155414
2008-04-20,2.8025615752759183
2008-04-21,2.7911839322517973
2008-04-22,2.784210897496639
2008-04-23,2.7816795923266593
2008-04-24,2.7834266992388814
2008-04-25,2.789095493013033
2008-04-26,2.798151100742657
2008-04-27,2.809903341767612
2008-04-28,2.823536176109504
2008-04-29,2.838142508954543
2008-04-30,2.852762870936736
2008-05-01,2.866426329138128
2008-05-02,2.878191888850047
2008-05-03,2.8871886252667225
2008-05-04,2.892652838297088
2008-05-05,2.8939606502848294
2008-05-06,2.890654660236864
2008-05-07,2.8824635209330705
2008-05-08,2.8693136062756732
2008-05-09,2.851332272634137
2008-05-10,2.82884257544346
2008-05-11,2.8023496657169806
2008-05-12,2.772519444983058
2008-05-13,2.7401503863995207
2008-05-14,2.706139720437911
2008-05-15,2.6714454232011473
2008-05-16,2.6370456239489273
2008-05-17,2.6038971581644383
2008-05-18,2.5728950288351213
2008-05-19,2.5448344999928083
2008-05-20,2.520377434610008
2008-05-21,2.500024308437388
2008-05-22,2.4840930899719598
2008-05-23,2.472705884731744
2008-05-24,2.465783911799581
2008-05-25,2.4630510262310694
2008-05-26,2.4640456374693263
2008-05-27,2.4681405168306934
2008-05-28,2.474569651606484
2008-05-29,2.482461003636331
2008-05-30,2.4908737790935165
2008-05-31,2.498838624362667
2008-06-01,2.505399038444355
2008-06-02,2.509652240582169
2008-06-03,2.5107877549764805
2008-06-04,2.508122071539791
2008-06-05,2.5011279085319402
2008-06-06,2.4894568324925803
2008-06-07,2.472954273398428
2008-06-08,2.4516662963998628
2008-06-09,2.425837842079657
2008-06-10,2.395902510015581
2008-06-11,2.362464320087456
2008-06-12,2.326272227151494
2008-06-13,2.2881884728996003
2008-06-14,2.249152120823533
2008-06-15,2.210139325062277
2008-06-16,2.172122022818037
2008-06-17,2.136026807070455
2008-06-18,2.102695728650272
2008-06-19,2.072850694678911
2008-06-20,2.0470629774283
2008-06-21,2.0257291303115967
2008-06-22,2.009054335223044
2008-06-23,1.9970438893933022
2008-06-24,1.98950319375707
2008-06-25,1.9860462432642314
2008-06-26,1.9861122579824475
2008-06-27,1.9889897476149112
2008-06-28,1.9938469859176997
2008-06-29,1.9997675988907408
2008-06-30,2.0057897531306335
2008-07-01,2.0109472776199815
2008-07-02,2.0143109700000177
2008-07-03,2.01502833052715
2008-07-04,2.012360033784088
2008-07-05,2.0057115869577484
2008-07-06,1.9946588282092685
2008-07-07,1.978966180639297
2008-07-08,1.95859688545284
2008-07-09,1.9337147790487041
2008-07-10,1.904677538391508
2008-07-11,1.8720216818738202
2008-07-12,1.8364399635117703
2008-07-13,1.7987521218245819
2008-07-14,1.7598702273712108
2008-07-15,1.7207601026340642
2008-07-16,1.6824004549807265
2008-07-17,1.6457414606968535
2008-07-18,1.6116645614292808
2008-07-19,1.5809451828154477
2008-07-20,1.5542199607962672
2008-07-21,1.5319598694009786
2008-07-22,1.5144503928050541
2008-07-23,1.5017795848743118
2008-07-24,1.4938345239571054
2008-07-25,1.4903063136414039
2008-07-26,1.4907034167383153
2008-07-27,1.4943727553458244
2008-07-28,1.5005276795598306
2008-07-29,1.5082816152793674
2008-07-30,1.5166859600246057
2008-07-31,1.5247706150208444
2008-08-01,1.5315854296829903
2008-08-02,1.5362407958317665
2008-08-03,1.5379456651347843
2008-08-04,1.5360413728553366
2008-08-05,1.5300298293479608
2008-08-06,1.5195948802772448
2008-08-07,1.5046159270680133
2008-08-08,1.4851732282641388
2008-08-09,1.4615446562806298
2008-08-10,1.4341940474324
2008-08-11,1.4037516406574637
2008-08-12,1.370987436816972
2008-08-13,1.3367786115396731
2008-08-14,1.302072367478786
2008-08-15,1.2678458058096977
2008-08-16,1.2350645235677382
2008-08-17,1.204641697615495
